deg,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
common_voice_en_32638690.wav,4.2420616,3.9797475,4.5086203,3.99396,4.331618,NISQAv2
common_voice_en_32359927.wav,2.616385,3.9677846,2.5440075,3.103494,3.7653065,NISQAv2
common_voice_en_21156.wav,2.1220047,1.8921705,3.1451285,3.0758116,3.2941105,NISQAv2
common_voice_en_35024045.wav,2.9815943,3.3879626,4.2911563,3.6786435,2.8813283,NISQAv2
common_voice_en_31066959.wav,3.9487157,3.9613307,4.390349,3.4650502,4.1645775,NISQAv2
common_voice_en_435.wav,2.9318957,3.393769,3.0609834,2.4467995,2.9932406,NISQAv2
common_voice_en_32914039.wav,3.1775591,2.9638314,3.202174,2.5256283,3.7629766,NISQAv2
common_voice_en_32698340.wav,3.171746,3.2424655,4.3130035,3.6144187,3.960548,NISQAv2
common_voice_en_32259933.wav,4.106624,4.159146,4.6742516,3.7870262,4.110165,NISQAv2
common_voice_en_32374679.wav,3.3344622,2.919581,4.368047,3.9208477,4.1029544,NISQAv2
common_voice_en_347.wav,2.8100336,2.7648263,3.9689498,3.1338532,3.5084019,NISQAv2
common_voice_en_36392623.wav,3.2905285,3.0651612,4.1091447,3.1443002,3.7505357,NISQAv2
common_voice_en_409.wav,3.9804442,2.8790667,4.437899,4.183045,3.7295845,NISQAv2
common_voice_en_32260156.wav,3.9109085,3.9147763,4.545982,4.3506494,4.5950475,NISQAv2
common_voice_en_32914005.wav,2.9685552,2.9064891,3.7216675,2.515838,3.5195184,NISQAv2
common_voice_en_32260142.wav,3.8793776,3.8830335,3.9949973,3.7367234,4.068385,NISQAv2
common_voice_en_36405062.wav,2.0415747,3.4954607,4.103905,3.412851,3.5677462,NISQAv2
common_voice_en_32919535.wav,3.455004,4.0354853,4.2540846,3.097336,3.863985,NISQAv2
common_voice_en_32686803.wav,4.3098717,4.4276824,4.516603,4.1409903,4.3638043,NISQAv2
common_voice_en_1012.wav,2.668741,2.315225,4.145173,2.8453996,3.392274,NISQAv2
common_voice_en_32544522.wav,1.9428233,2.6579125,2.3530436,2.798418,3.3904278,NISQAv2
common_voice_en_13655.wav,3.3946674,4.2540336,3.373285,3.6907058,4.101209,NISQAv2
common_voice_en_3611.wav,4.3777866,4.441569,4.579509,4.4323897,4.4301143,NISQAv2
common_voice_en_3639.wav,3.565063,3.3376791,3.476094,2.9961936,3.5642,NISQAv2
common_voice_en_31067306.wav,3.9118068,3.964348,4.3843527,3.3500495,4.158278,NISQAv2
common_voice_en_30531934.wav,2.5890934,3.5061765,3.6402812,3.387806,3.7870138,NISQAv2
common_voice_en_10412.wav,3.7216036,4.5700755,4.265001,3.5194125,3.746569,NISQAv2
common_voice_en_32371926.wav,3.8522394,3.7102783,4.4178834,4.268684,4.3771367,NISQAv2
common_voice_en_43738.wav,3.480782,3.7937896,3.565142,3.5008423,3.6953046,NISQAv2
common_voice_en_31067312.wav,3.8482988,3.662867,4.1728754,3.3160505,4.1607294,NISQAv2
common_voice_en_32913965.wav,3.4796827,2.782167,4.2209034,2.9039414,3.9097984,NISQAv2
common_voice_en_2255.wav,3.4099784,2.8168836,4.0090313,4.02409,3.8863313,NISQAv2
common_voice_en_32249275.wav,3.4428282,4.1454577,3.7951498,3.2336497,4.00994,NISQAv2
common_voice_en_37267756.wav,4.3777547,3.9272897,4.5865765,4.2366786,4.57404,NISQAv2
common_voice_en_14489.wav,1.0959269,2.247691,1.7289815,1.7143149,2.672757,NISQAv2
common_voice_en_151.wav,4.0484962,3.3343403,4.526272,4.307158,4.2280617,NISQAv2
common_voice_en_30531277.wav,2.985566,3.6320078,4.093829,3.9373357,3.9876177,NISQAv2
common_voice_en_32836930.wav,2.2897918,3.486311,3.3970582,3.133426,3.773556,NISQAv2
common_voice_en_36510137.wav,3.3556948,4.2291203,2.9355624,3.639788,3.763495,NISQAv2
common_voice_en_32356802.wav,3.1881273,3.8439405,3.9550788,3.4329894,3.8833497,NISQAv2
common_voice_en_32544085.wav,2.9572856,3.5627956,3.9489229,3.5748837,3.8947775,NISQAv2
common_voice_en_2916.wav,4.182765,4.1422744,4.530265,4.260235,4.1270995,NISQAv2
common_voice_en_31965838.wav,2.8023145,3.4461777,4.5172596,4.1039495,4.148965,NISQAv2
common_voice_en_36960059.wav,3.8453572,3.7095318,4.1213417,3.8667417,4.022819,NISQAv2
common_voice_en_31501937.wav,3.1586487,4.278462,3.7901373,3.1280525,3.7046406,NISQAv2
common_voice_en_37081082.wav,4.103755,3.5837321,4.4007463,4.3522754,4.4669642,NISQAv2
common_voice_en_33393687.wav,2.0182946,2.750051,2.6630697,2.693723,2.7456782,NISQAv2
common_voice_en_24210.wav,4.1248865,3.874386,4.5312557,4.3213735,4.38894,NISQAv2
common_voice_en_32389290.wav,1.8168,3.3177712,2.0051482,2.58021,3.27643,NISQAv2
common_voice_en_35149901.wav,4.800293,4.36486,4.73372,4.4693313,4.63597,NISQAv2
common_voice_en_33000043.wav,3.8100169,4.1286025,4.2938347,3.7827904,4.1217566,NISQAv2
common_voice_en_32914561.wav,3.0000274,3.4577727,4.198591,3.5311606,3.6954,NISQAv2
common_voice_en_33114988.wav,2.255434,3.2238796,3.435271,2.009018,3.4670079,NISQAv2
common_voice_en_32644767.wav,2.402191,3.5499067,2.392321,2.7827659,2.872276,NISQAv2
common_voice_en_20937.wav,3.3568306,4.0579095,4.182415,3.7270033,4.0268254,NISQAv2
common_voice_en_32544052.wav,3.374751,3.7857366,3.7805936,3.3218768,4.041757,NISQAv2
common_voice_en_26946421.wav,2.6476066,3.6484683,4.176902,3.8115976,4.147041,NISQAv2
common_voice_en_2719.wav,2.02535,4.111658,4.3042765,3.3983312,1.5620236,NISQAv2
common_voice_en_192.wav,3.9189253,4.3494606,4.351216,3.913083,4.2141967,NISQAv2
common_voice_en_3413.wav,4.340204,3.354069,4.462917,4.378581,4.438872,NISQAv2
common_voice_en_32544046.wav,3.7042577,3.514228,4.319087,3.884255,4.2969527,NISQAv2
common_voice_en_12991.wav,2.1567273,2.8620636,4.001054,3.3999877,3.3501704,NISQAv2
common_voice_en_9880.wav,4.2308636,3.889545,4.54879,4.2869344,4.3707104,NISQAv2
common_voice_en_18.wav,4.27374,3.497465,4.4797173,4.3550057,4.482382,NISQAv2
common_voice_en_32755859.wav,2.7267237,3.091743,4.287164,3.7882452,3.9424465,NISQAv2
common_voice_en_37811210.wav,2.58539,3.4520786,4.194877,3.6064723,3.6520298,NISQAv2
common_voice_en_30531288.wav,2.7008474,3.25652,3.8412058,3.649501,3.9118037,NISQAv2
common_voice_en_33000080.wav,3.1774256,3.1334195,3.972218,3.2215745,3.8382597,NISQAv2
common_voice_en_35067395.wav,3.259627,4.0268073,2.980171,3.5814338,3.9648888,NISQAv2
common_voice_en_7885.wav,2.7840264,2.436193,4.24278,3.8701913,3.596754,NISQAv2
common_voice_en_33977.wav,3.407446,3.7970011,4.1519947,3.1310813,3.5516992,NISQAv2
common_voice_en_30.wav,3.6293278,3.1640618,4.543811,4.07991,4.311383,NISQAv2
common_voice_en_14304.wav,1.7685248,3.5551739,4.1426244,2.351773,1.4920709,NISQAv2
common_voice_en_33055903.wav,3.2025445,3.986728,3.8221023,3.5226953,3.4381127,NISQAv2
common_voice_en_33000094.wav,3.438825,3.5590487,4.179331,3.4956856,3.973048,NISQAv2
common_voice_en_11485.wav,2.6289392,3.7488713,3.401798,2.8331373,2.8867545,NISQAv2
common_voice_en_30531465.wav,2.4663656,3.6752331,3.8295338,3.657451,3.8651788,NISQAv2
common_voice_en_20293185.wav,2.8223598,3.9904451,2.660742,3.1591651,3.7514186,NISQAv2
common_voice_en_30531303.wav,2.5070987,3.4795806,4.076162,3.868539,4.028272,NISQAv2
common_voice_en_32857276.wav,2.2903788,3.7772386,2.246389,2.5978515,3.2536554,NISQAv2
common_voice_en_12832.wav,2.8864007,4.46913,3.4590337,2.8463233,2.3742926,NISQAv2
common_voice_en_30136857.wav,3.5425897,3.9385636,4.0279164,3.8476415,4.1927447,NISQAv2
common_voice_en_37672543.wav,4.1033783,4.449679,4.6992464,4.3336596,4.5686088,NISQAv2
common_voice_en_33844889.wav,2.0475447,3.3179486,4.313508,3.4233172,1.3830931,NISQAv2
common_voice_en_32914373.wav,3.040291,3.2639596,3.9777577,3.598852,3.7078278,NISQAv2
common_voice_en_32825804.wav,2.1875389,3.0639563,3.0540473,2.9255373,3.188267,NISQAv2
common_voice_en_24364.wav,2.8060768,2.865734,2.5051346,2.9340909,3.5646937,NISQAv2
common_voice_en_2692.wav,3.916015,4.270379,4.388349,3.9649749,4.2992554,NISQAv2
common_voice_en_30536444.wav,2.098216,3.754476,2.1344502,2.7750885,3.572944,NISQAv2
common_voice_en_32686220.wav,3.3850513,4.0009704,4.4511385,4.07948,4.2575536,NISQAv2
common_voice_en_26201.wav,4.112766,3.0802605,4.392577,4.363772,4.3161244,NISQAv2
common_voice_en_958.wav,2.9578707,2.3489456,4.176007,3.5428646,3.8283207,NISQAv2
common_voice_en_10980.wav,4.1198287,3.7260768,4.1418962,4.0392766,4.0566287,NISQAv2
common_voice_en_35319977.wav,3.9568117,3.4967704,4.2854614,3.8637621,4.208854,NISQAv2
common_voice_en_1370.wav,3.0407262,2.5248635,3.8525474,3.7009633,3.764889,NISQAv2
common_voice_en_32649486.wav,2.1810515,3.2586906,2.3725255,2.328087,2.600176,NISQAv2
common_voice_en_33021884.wav,4.2138834,4.2167463,4.2147746,3.9322503,4.1244984,NISQAv2
common_voice_en_964.wav,3.6672313,3.8602836,4.4466195,3.8236718,4.102405,NISQAv2
common_voice_en_32826316.wav,1.9635077,2.6550598,2.7199938,2.6801617,2.8616335,NISQAv2
common_voice_en_2889.wav,3.6140652,4.2883573,4.272093,3.7537076,2.2599185,NISQAv2
common_voice_en_31063564.wav,3.87032,4.0572577,4.126768,3.6504538,4.230991,NISQAv2
common_voice_en_37038188.wav,4.148217,4.390652,4.510172,4.1464086,4.453152,NISQAv2
common_voice_en_36305198.wav,3.230863,3.7088487,3.9528248,3.6069124,3.7420628,NISQAv2
common_voice_en_31067064.wav,3.3880394,4.1504455,3.614674,3.141206,3.95816,NISQAv2
common_voice_en_20286205.wav,1.9848995,1.678685,4.237252,3.3869104,3.3176174,NISQAv2
common_voice_en_32639175.wav,2.8227897,3.6484778,3.103636,2.790714,3.81779,NISQAv2
common_voice_en_227.wav,2.1487,2.4022636,2.9260643,3.5122771,2.914595,NISQAv2
common_voice_en_32259847.wav,3.3107922,4.1189747,4.5514774,4.1873894,4.3073797,NISQAv2
common_voice_en_541.wav,4.396728,4.40793,4.41502,4.15422,4.3690352,NISQAv2
common_voice_en_32544481.wav,2.8898287,2.749636,4.2561045,3.3184888,3.7800665,NISQAv2
common_voice_en_23147.wav,2.9451091,3.9171696,3.1454399,3.7195175,4.123681,NISQAv2
common_voice_en_30531673.wav,2.1137397,3.152911,3.4595215,2.782913,3.1837544,NISQAv2
common_voice_en_33165585.wav,2.4098735,3.3874514,2.7529037,2.8019736,2.962972,NISQAv2
common_voice_en_555.wav,2.263038,3.0432546,3.8868837,2.8356488,4.1158233,NISQAv2
common_voice_en_32919455.wav,2.9908674,3.6260202,3.8319528,2.8716447,3.3914893,NISQAv2
common_voice_en_24600.wav,2.9763143,3.899227,3.714967,2.8219597,3.439066,NISQAv2
common_voice_en_32260022.wav,4.506858,4.0931387,4.3492336,4.1669984,4.3797917,NISQAv2
common_voice_en_32442966.wav,3.7401495,3.9951415,3.9656608,3.9220097,4.2031555,NISQAv2
common_voice_en_11863.wav,2.3784807,3.1988318,4.1237354,3.3996823,3.331589,NISQAv2
common_voice_en_30531883.wav,3.18522,4.1144953,4.513002,3.8820443,4.195408,NISQAv2
common_voice_en_32260036.wav,3.940149,3.8300054,4.455458,4.2126164,4.4331803,NISQAv2
common_voice_en_1833.wav,3.8593302,3.6956024,4.277236,3.9928088,3.958151,NISQAv2
common_voice_en_33054770.wav,1.5957158,3.2623818,1.834872,1.9048927,2.7425737,NISQAv2
common_voice_en_49349.wav,3.937457,3.8678763,4.3149877,3.6189702,3.969027,NISQAv2
common_voice_en_32544324.wav,3.5759943,3.7118106,4.4832053,3.9038818,4.1679,NISQAv2
common_voice_en_30531868.wav,2.6566334,3.2311742,3.662567,3.906697,3.9356616,NISQAv2
common_voice_en_3003.wav,2.5960598,1.8508782,4.098157,2.1110053,3.0300727,NISQAv2
common_voice_en_32248745.wav,3.3983672,3.988692,3.9378898,3.1887612,3.8893592,NISQAv2
common_voice_en_13721.wav,2.4501693,3.7676775,2.8864071,3.1433463,3.5066078,NISQAv2
common_voice_en_31109597.wav,3.2972398,2.8907979,4.2230844,3.598655,3.8865197,NISQAv2
